category,ds,y
Canned Goods,2025-09-27,114
Canned Goods,2025-09-28,161
Canned Goods,2025-09-29,140
Canned Goods,2025-09-30,132
Canned Goods,2025-10-01,125
Canned Goods,2025-10-02,137
Canned Goods,2025-10-03,133
Canned Goods,2025-10-04,133
Canned Goods,2025-10-05,156
Canned Goods,2025-10-06,148
Canned Goods,2025-10-07,144
Canned Goods,2025-10-08,120
Canned Goods,2025-10-09,127
Canned Goods,2025-10-10,143
Canned Goods,2025-10-11,139
Canned Goods,2025-10-12,153
Canned Goods,2025-10-13,114
Canned Goods,2025-10-14,104
Canned Goods,2025-10-15,126
Canned Goods,2025-10-16,127
Canned Goods,2025-10-17,126
Canned Goods,2025-10-18,148
Canned Goods,2025-10-19,132
Canned Goods,2025-10-20,146
Canned Goods,2025-10-21,135
Canned Goods,2025-10-22,114
Canned Goods,2025-10-23,130
Canned Goods,2025-10-24,138
Canned Goods,2025-10-25,169
Canned Goods,2025-10-26,122
Canned Goods,2025-10-27,138
Canned Goods,2025-10-28,123
Canned Goods,2025-10-29,125
Canned Goods,2025-10-30,107
Canned Goods,2025-10-31,118
Canned Goods,2025-11-01,134
Canned Goods,2025-11-02,152
Canned Goods,2025-11-03,104
Canned Goods,2025-11-04,130
Canned Goods,2025-11-05,154
Canned Goods,2025-11-06,130
Canned Goods,2025-11-07,155
Canned Goods,2025-11-08,159
Canned Goods,2025-11-09,143
Canned Goods,2025-11-10,100
Canned Goods,2025-11-11,129
Canned Goods,2025-11-12,130
Canned Goods,2025-11-13,135
Canned Goods,2025-11-14,110
Canned Goods,2025-11-15,135
Canned Goods,2025-11-16,132
Canned Goods,2025-11-17,157
Canned Goods,2025-11-18,118
Canned Goods,2025-11-19,120
Canned Goods,2025-11-20,137
Canned Goods,2025-11-21,119
Canned Goods,2025-11-22,143
Canned Goods,2025-11-23,148
Canned Goods,2025-11-24,130
Canned Goods,2025-11-25,111
Canned Goods,2025-11-26,122
Canned Goods,2025-11-27,127
Canned Goods,2025-11-28,150
Canned Goods,2025-11-29,164
Canned Goods,2025-11-30,116
Canned Goods,2025-12-01,137
Canned Goods,2025-12-02,122
Canned Goods,2025-12-03,136
Canned Goods,2025-12-04,143
Canned Goods,2025-12-05,156
Canned Goods,2025-12-06,139
Canned Goods,2025-12-07,145
Canned Goods,2025-12-08,130
Canned Goods,2025-12-09,136
Canned Goods,2025-12-10,124
Canned Goods,2025-12-11,120
Canned Goods,2025-12-12,110
Canned Goods,2025-12-13,122
Canned Goods,2025-12-14,157
Canned Goods,2025-12-15,125
Canned Goods,2025-12-16,122
Canned Goods,2025-12-17,116
Canned Goods,2025-12-18,92
Canned Goods,2025-12-19,127
Canned Goods,2025-12-20,123
Canned Goods,2025-12-21,136
Canned Goods,2025-12-22,131
Canned Goods,2025-12-23,117
Canned Goods,2025-12-24,152
Canned Goods,2025-12-25,118
Canned Goods,2025-12-26,124
Canned Goods,2025-12-27,166
Canned Goods,2025-12-28,158
Canned Goods,2025-12-29,126
Canned Goods,2025-12-30,121
Canned Goods,2025-12-31,127
Canned Goods,2026-01-01,121
Canned Goods,2026-01-02,142
Canned Goods,2026-01-03,149
Canned Goods,2026-01-04,126
Canned Goods,2026-01-05,132
Canned Goods,2026-01-06,138
Canned Goods,2026-01-07,131
Canned Goods,2026-01-08,121
Canned Goods,2026-01-09,151
Canned Goods,2026-01-10,161
Canned Goods,2026-01-11,134
Canned Goods,2026-01-12,118
Canned Goods,2026-01-13,101
Canned Goods,2026-01-14,105
Canned Goods,2026-01-15,135
Canned Goods,2026-01-16,102
Canned Goods,2026-01-17,162
Canned Goods,2026-01-18,146
Canned Goods,2026-01-19,131
Canned Goods,2026-01-20,127
Canned Goods,2026-01-21,130
Canned Goods,2026-01-22,148
Canned Goods,2026-01-23,130
Canned Goods,2026-01-24,143
Canned Goods,2026-01-25,136
Canned Goods,2026-01-26,126
Canned Goods,2026-01-27,148
Canned Goods,2026-01-28,141
Canned Goods,2026-01-29,138
Canned Goods,2026-01-30,107
Canned Goods,2026-01-31,140
Canned Goods,2026-02-01,144
Canned Goods,2026-02-02,105
Canned Goods,2026-02-03,117
Canned Goods,2026-02-04,135
Canned Goods,2026-02-05,151
Canned Goods,2026-02-06,126
Canned Goods,2026-02-07,170
Canned Goods,2026-02-08,169
Canned Goods,2026-02-09,175
Canned Goods,2026-02-10,131
Canned Goods,2026-02-11,140
Canned Goods,2026-02-12,141
Canned Goods,2026-02-13,173
Canned Goods,2026-02-14,129
Canned Goods,2026-02-15,157
Canned Goods,2026-02-16,120
Canned Goods,2026-02-17,102
Canned Goods,2026-02-18,131
Canned Goods,2026-02-19,114
Canned Goods,2026-02-20,132
Canned Goods,2026-02-21,145
Canned Goods,2026-02-22,163
Canned Goods,2026-02-23,148
Canned Goods,2026-02-24,171
Canned Goods,2026-02-25,133
Canned Goods,2026-02-26,113
Canned Goods,2026-02-27,122
Canned Goods,2026-02-28,150
Canned Goods,2026-03-01,152
Canned Goods,2026-03-02,115
Canned Goods,2026-03-03,147
Canned Goods,2026-03-04,134
Canned Goods,2026-03-05,152
Canned Goods,2026-03-06,120
Canned Goods,2026-03-07,146
Canned Goods,2026-03-08,146
Canned Goods,2026-03-09,155
Canned Goods,2026-03-10,124
Canned Goods,2026-03-11,114
Canned Goods,2026-03-12,128
Canned Goods,2026-03-13,158
Canned Goods,2026-03-14,158
Canned Goods,2026-03-15,174
Canned Goods,2026-03-16,130
Canned Goods,2026-03-17,129
Canned Goods,2026-03-18,140
Canned Goods,2026-03-19,116
Canned Goods,2026-03-20,123
Canned Goods,2026-03-21,117
Canned Goods,2026-03-22,159
Canned Goods,2026-03-23,121
Canned Goods,2026-03-24,158
Canned Goods,2026-03-25,133
Canned Goods,2026-03-26,155
Canned Goods,2026-03-27,138
Canned Goods,2026-03-28,173
Canned Goods,2026-03-29,155
Canned Goods,2026-03-30,162
Canned Goods,2026-03-31,128
Canned Goods,2026-04-01,133
Canned Goods,2026-04-02,116
Canned Goods,2026-04-03,137
Canned Goods,2026-04-04,175
Canned Goods,2026-04-05,170
Canned Goods,2026-04-06,123
Bakery,2024-04-07,100
Bakery,2024-04-08,72
Bakery,2024-04-09,18
Bakery,2024-04-10,70
Bakery,2024-04-11,87
Bakery,2024-04-12,38
Bakery,2024-04-13,65
Bakery,2024-04-14,73
Bakery,2024-04-15,22
Bakery,2024-04-16,60
Bakery,2024-04-17,69
Bakery,2024-04-18,71
Bakery,2024-04-19,48
Bakery,2024-04-20,67
Bakery,2024-04-21,83
Bakery,2024-04-22,58
Bakery,2024-04-23,41
Bakery,2024-04-24,49
Bakery,2024-04-25,43
Bakery,2024-04-26,41
Bakery,2024-04-27,88
Bakery,2024-04-28,45
Bakery,2024-04-29,54
Bakery,2024-04-30,33
Bakery,2024-05-01,33
Bakery,2024-05-02,51
Bakery,2024-05-03,43
Bakery,2024-05-04,79
Bakery,2024-05-05,113
Bakery,2024-05-06,25
Bakery,2024-05-07,58
Bakery,2024-05-08,80
Bakery,2024-05-09,31
Bakery,2024-05-10,38
Bakery,2024-05-11,74
Bakery,2024-05-12,78
Bakery,2024-05-13,60
Bakery,2024-05-14,41
Bakery,2024-05-15,43
Bakery,2024-05-16,65
Bakery,2024-05-17,40
Bakery,2024-05-18,97
Bakery,2024-05-19,60
Bakery,2024-05-20,49
Bakery,2024-05-21,64
Bakery,2024-05-22,56
Bakery,2024-05-23,52
Bakery,2024-05-24,66
Bakery,2024-05-25,60
Bakery,2024-05-26,97
Bakery,2024-05-27,52
Bakery,2024-05-28,54
Bakery,2024-05-29,64
Bakery,2024-05-30,51
Bakery,2024-05-31,69
Bakery,2024-06-01,99
Bakery,2024-06-02,112
Bakery,2024-06-03,34
Bakery,2024-06-04,71
Bakery,2024-06-05,72
Bakery,2024-06-06,39
Bakery,2024-06-07,51
Bakery,2024-06-08,75
Bakery,2024-06-09,50
Bakery,2024-06-10,27
Bakery,2024-06-11,49
Bakery,2024-06-12,68
Bakery,2024-06-13,60
Bakery,2024-06-14,47
Bakery,2024-06-15,87
Bakery,2024-06-16,69
Bakery,2024-06-17,38
Bakery,2024-06-18,24
Bakery,2024-06-19,50
Bakery,2024-06-20,55
Bakery,2024-06-21,55
Bakery,2024-06-22,75
Bakery,2024-06-23,59
Bakery,2024-06-24,44
Bakery,2024-06-25,41
Bakery,2024-06-26,68
Bakery,2024-06-27,54
Bakery,2024-06-28,41
Bakery,2024-06-29,54
Bakery,2024-06-30,64
Bakery,2024-07-01,70
Bakery,2024-07-02,73
Bakery,2024-07-03,28
Bakery,2024-07-04,68
Bakery,2024-07-05,42
Bakery,2024-07-06,75
Bakery,2024-07-07,66
Bakery,2024-07-08,58
Bakery,2024-07-09,43
Bakery,2024-07-10,32
Bakery,2024-07-11,38
Bakery,2024-07-12,44
Bakery,2024-07-13,53
Bakery,2024-07-14,96
Bakery,2024-07-15,55
Bakery,2024-07-16,65
Bakery,2024-07-17,71
Bakery,2024-07-18,41
Bakery,2024-07-19,61
Bakery,2024-07-20,81
Bakery,2024-07-21,57
Bakery,2024-07-22,57
Bakery,2024-07-23,54
Bakery,2024-07-24,97
Bakery,2024-07-25,54
Bakery,2024-07-26,49
Bakery,2024-07-27,85
Bakery,2024-07-28,94
Bakery,2024-07-29,38
Bakery,2024-07-30,47
Bakery,2024-07-31,77
Bakery,2024-08-01,82
Bakery,2024-08-02,49
Bakery,2024-08-03,83
Bakery,2024-08-04,64
Bakery,2024-08-05,59
Bakery,2024-08-06,61
Bakery,2024-08-07,34
Bakery,2024-08-08,58
Bakery,2024-08-09,69
Bakery,2024-08-10,61
Bakery,2024-08-11,79
Bakery,2024-08-12,65
Bakery,2024-08-13,73
Bakery,2024-08-14,43
Bakery,2024-08-15,71
Bakery,2024-08-16,81
Bakery,2024-08-17,69
Bakery,2024-08-18,78
Bakery,2024-08-19,52
Bakery,2024-08-20,52
Bakery,2024-08-21,30
Bakery,2024-08-22,72
Bakery,2024-08-23,56
Bakery,2024-08-24,79
Bakery,2024-08-25,76
Bakery,2024-08-26,57
Bakery,2024-08-27,67
Bakery,2024-08-28,46
Bakery,2024-08-29,73
Bakery,2024-08-30,54
Bakery,2024-08-31,128
Bakery,2024-09-01,84
Bakery,2024-09-02,69
Bakery,2024-09-03,63
Bakery,2024-09-04,92
Bakery,2024-09-05,44
Bakery,2024-09-06,57
Bakery,2024-09-07,71
Bakery,2024-09-08,92
Bakery,2024-09-09,50
Bakery,2024-09-10,66
Bakery,2024-09-11,68
Bakery,2024-09-12,45
Bakery,2024-09-13,59
Bakery,2024-09-14,86
Bakery,2024-09-15,65
Bakery,2024-09-16,73
Bakery,2024-09-17,36
Bakery,2024-09-18,68
Bakery,2024-09-19,75
Bakery,2024-09-20,50
Bakery,2024-09-21,64
Bakery,2024-09-22,80
Bakery,2024-09-23,66
Bakery,2024-09-24,75
Bakery,2024-09-25,53
Bakery,2024-09-26,66
Bakery,2024-09-27,69
Bakery,2024-09-28,72
Bakery,2024-09-29,87
Bakery,2024-09-30,63
Bakery,2024-10-01,54
Bakery,2024-10-02,43
Bakery,2024-10-03,55
Bakery,2024-10-04,61
Bakery,2024-10-05,74
Bakery,2024-10-06,63
Bakery,2024-10-07,61
Bakery,2024-10-08,67
Bakery,2024-10-09,65
Bakery,2024-10-10,63
Bakery,2024-10-11,57
Bakery,2024-10-12,89
Bakery,2024-10-13,58
Bakery,2024-10-14,68
Bakery,2024-10-15,82
Bakery,2024-10-16,55
Bakery,2024-10-17,65
Bakery,2024-10-18,82
Bakery,2024-10-19,64
Bakery,2024-10-20,75
Bakery,2024-10-21,77
Bakery,2024-10-22,61
Bakery,2024-10-23,55
Bakery,2024-10-24,50
Bakery,2024-10-25,51
Bakery,2024-10-26,80
Bakery,2024-10-27,89
Bakery,2024-10-28,44
Bakery,2024-10-29,64
Bakery,2024-10-30,27
Bakery,2024-10-31,64
Bakery,2024-11-01,86
Bakery,2024-11-02,75
Bakery,2024-11-03,89
Bakery,2024-11-04,95
Bakery,2024-11-05,41
Bakery,2024-11-06,70
Bakery,2024-11-07,47
Bakery,2024-11-08,75
Bakery,2024-11-09,110
Bakery,2024-11-10,62
Bakery,2024-11-11,55
Bakery,2024-11-12,65
Bakery,2024-11-13,55
Bakery,2024-11-14,67
Bakery,2024-11-15,69
Bakery,2024-11-16,80
Bakery,2024-11-17,83
Bakery,2024-11-18,51
Bakery,2024-11-19,77
Bakery,2024-11-20,81
Bakery,2024-11-21,45
Bakery,2024-11-22,52
Bakery,2024-11-23,70
Bakery,2024-11-24,82
Bakery,2024-11-25,50
Bakery,2024-11-26,45
Bakery,2024-11-27,31
Bakery,2024-11-28,68
Bakery,2024-11-29,46
Bakery,2024-11-30,84
Bakery,2024-12-01,125
Bakery,2024-12-02,82
Bakery,2024-12-03,65
Bakery,2024-12-04,77
Bakery,2024-12-05,41
Bakery,2024-12-06,72
Bakery,2024-12-07,89
Bakery,2024-12-08,87
Bakery,2024-12-09,32
Bakery,2024-12-10,55
Bakery,2024-12-11,56
Bakery,2024-12-12,55
Bakery,2024-12-13,73
Bakery,2024-12-14,77
Bakery,2024-12-15,100
Bakery,2024-12-16,68
Bakery,2024-12-17,64
Bakery,2024-12-18,62
Bakery,2024-12-19,67
Bakery,2024-12-20,50
Bakery,2024-12-21,65
Bakery,2024-12-22,51
Bakery,2024-12-23,66
Bakery,2024-12-24,77
Bakery,2024-12-25,68
Bakery,2024-12-26,54
Bakery,2024-12-27,72
Bakery,2024-12-28,94
Bakery,2024-12-29,129
Bakery,2024-12-30,43
Bakery,2024-12-31,63
Bakery,2025-01-01,67
Bakery,2025-01-02,71
Bakery,2025-01-03,67
Bakery,2025-01-04,85
Bakery,2025-01-05,79
Bakery,2025-01-06,69
Bakery,2025-01-07,32
Bakery,2025-01-08,95
Bakery,2025-01-09,72
Bakery,2025-01-10,77
Bakery,2025-01-11,80
Bakery,2025-01-12,94
Bakery,2025-01-13,47
Bakery,2025-01-14,54
Bakery,2025-01-15,97
Bakery,2025-01-16,55
Bakery,2025-01-17,58
Bakery,2025-01-18,99
Bakery,2025-01-19,88
Bakery,2025-01-20,72
Bakery,2025-01-21,85
Bakery,2025-01-22,52
Bakery,2025-01-23,103
Bakery,2025-01-24,85
Bakery,2025-01-25,101
Bakery,2025-01-26,87
Bakery,2025-01-27,41
Bakery,2025-01-28,84
Bakery,2025-01-29,49
Bakery,2025-01-30,70
Bakery,2025-01-31,53
Bakery,2025-02-01,86
Bakery,2025-02-02,99
Bakery,2025-02-03,61
Bakery,2025-02-04,69
Bakery,2025-02-05,56
Bakery,2025-02-06,78
Bakery,2025-02-07,87
Bakery,2025-02-08,82
Bakery,2025-02-09,68
Bakery,2025-02-10,72
Bakery,2025-02-11,48
Bakery,2025-02-12,58
Bakery,2025-02-13,50
Bakery,2025-02-14,69
Bakery,2025-02-15,111
Bakery,2025-02-16,96
Bakery,2025-02-17,46
Bakery,2025-02-18,79
Bakery,2025-02-19,70
Bakery,2025-02-20,66
Bakery,2025-02-21,88
Bakery,2025-02-22,98
Bakery,2025-02-23,108
Bakery,2025-02-24,42
Bakery,2025-02-25,81
Bakery,2025-02-26,69
Bakery,2025-02-27,70
Bakery,2025-02-28,66
Bakery,2025-03-01,76
Bakery,2025-03-02,102
Bakery,2025-03-03,65
Bakery,2025-03-04,70
Bakery,2025-03-05,70
Bakery,2025-03-06,75
Bakery,2025-03-07,78
Bakery,2025-03-08,57
Bakery,2025-03-09,71
Bakery,2025-03-10,102
Bakery,2025-03-11,46
Bakery,2025-03-12,90
Bakery,2025-03-13,52
Bakery,2025-03-14,59
Bakery,2025-03-15,114
Bakery,2025-03-16,104
Bakery,2025-03-17,54
Bakery,2025-03-18,82
Bakery,2025-03-19,70
Bakery,2025-03-20,80
Bakery,2025-03-21,54
Bakery,2025-03-22,82
Bakery,2025-03-23,109
Bakery,2025-03-24,77
Bakery,2025-03-25,79
Bakery,2025-03-26,72
Bakery,2025-03-27,81
Bakery,2025-03-28,73
Bakery,2025-03-29,111
Bakery,2025-03-30,121
Bakery,2025-03-31,90
Bakery,2025-04-01,91
Bakery,2025-04-02,54
Bakery,2025-04-03,76
Bakery,2025-04-04,85
Bakery,2025-04-05,99
Bakery,2025-04-06,97
Bakery,2025-04-07,70
Bakery,2025-04-08,56
Bakery,2025-04-09,72
Bakery,2025-04-10,60
Bakery,2025-04-11,69
Bakery,2025-04-12,108
Bakery,2025-04-13,97
Bakery,2025-04-14,82
Bakery,2025-04-15,68
Bakery,2025-04-16,64
Bakery,2025-04-17,47
Bakery,2025-04-18,49
Bakery,2025-04-19,107
Bakery,2025-04-20,84
Bakery,2025-04-21,82
Bakery,2025-04-22,52
Bakery,2025-04-23,55
Bakery,2025-04-24,63
Bakery,2025-04-25,61
Bakery,2025-04-26,79
Bakery,2025-04-27,93
Bakery,2025-04-28,64
Bakery,2025-04-29,84
Bakery,2025-04-30,72
Bakery,2025-05-01,50
Bakery,2025-05-02,49
Bakery,2025-05-03,98
Bakery,2025-05-04,96
Bakery,2025-05-05,60
Bakery,2025-05-06,63
Bakery,2025-05-07,78
Bakery,2025-05-08,88
Bakery,2025-05-09,51
Bakery,2025-05-10,84
Bakery,2025-05-11,99
Bakery,2025-05-12,73
Bakery,2025-05-13,101
Bakery,2025-05-14,58
Bakery,2025-05-15,85
Bakery,2025-05-16,43
Bakery,2025-05-17,82
Bakery,2025-05-18,91
Bakery,2025-05-19,85
Bakery,2025-05-20,88
Bakery,2025-05-21,70
Bakery,2025-05-22,46
Bakery,2025-05-23,85
Bakery,2025-05-24,112
Bakery,2025-05-25,101
Bakery,2025-05-26,77
Bakery,2025-05-27,79
Bakery,2025-05-28,78
Bakery,2025-05-29,109
Bakery,2025-05-30,58
Bakery,2025-05-31,90
Bakery,2025-06-01,63
Bakery,2025-06-02,68
Bakery,2025-06-03,70
Bakery,2025-06-04,79
Bakery,2025-06-05,66
Bakery,2025-06-06,71
Bakery,2025-06-07,67
Bakery,2025-06-08,68
Bakery,2025-06-09,87
Bakery,2025-06-10,69
Bakery,2025-06-11,78
Bakery,2025-06-12,96
Bakery,2025-06-13,70
Bakery,2025-06-14,125
Bakery,2025-06-15,109
Bakery,2025-06-16,94
Bakery,2025-06-17,95
Bakery,2025-06-18,63
Bakery,2025-06-19,68
Bakery,2025-06-20,101
Bakery,2025-06-21,100
Bakery,2025-06-22,123
Bakery,2025-06-23,80
Bakery,2025-06-24,91
Bakery,2025-06-25,88
Bakery,2025-06-26,82
Bakery,2025-06-27,87
Bakery,2025-06-28,66
Bakery,2025-06-29,102
Bakery,2025-06-30,61
Bakery,2025-07-01,61
Bakery,2025-07-02,54
Bakery,2025-07-03,92
Bakery,2025-07-04,65
Bakery,2025-07-05,95
Bakery,2025-07-06,80
Bakery,2025-07-07,70
Bakery,2025-07-08,99
Bakery,2025-07-09,90
Bakery,2025-07-10,63
Bakery,2025-07-11,76
Bakery,2025-07-12,75
Bakery,2025-07-13,135
Bakery,2025-07-14,47
Bakery,2025-07-15,69
Bakery,2025-07-16,69
Bakery,2025-07-17,79
Bakery,2025-07-18,75
Bakery,2025-07-19,98
Bakery,2025-07-20,102
Bakery,2025-07-21,65
Bakery,2025-07-22,69
Bakery,2025-07-23,51
Bakery,2025-07-24,61
Bakery,2025-07-25,67
Bakery,2025-07-26,108
Bakery,2025-07-27,60
Bakery,2025-07-28,102
Bakery,2025-07-29,62
Bakery,2025-07-30,71
Bakery,2025-07-31,72
Bakery,2025-08-01,101
Bakery,2025-08-02,134
Bakery,2025-08-03,102
Bakery,2025-08-04,53
Bakery,2025-08-05,85
Bakery,2025-08-06,75
Bakery,2025-08-07,92
Bakery,2025-08-08,58
Bakery,2025-08-09,87
Bakery,2025-08-10,116
Bakery,2025-08-11,93
Bakery,2025-08-12,73
Bakery,2025-08-13,80
Bakery,2025-08-14,106
Bakery,2025-08-15,74
Bakery,2025-08-16,100
Bakery,2025-08-17,116
Bakery,2025-08-18,76
Bakery,2025-08-19,88
Bakery,2025-08-20,73
Bakery,2025-08-21,68
Bakery,2025-08-22,70
Bakery,2025-08-23,80
Bakery,2025-08-24,92
Bakery,2025-08-25,76
Bakery,2025-08-26,40
Bakery,2025-08-27,58
Bakery,2025-08-28,53
Bakery,2025-08-29,64
Bakery,2025-08-30,102
Bakery,2025-08-31,89
Bakery,2025-09-01,70
Bakery,2025-09-02,64
Bakery,2025-09-03,77
Bakery,2025-09-04,57
Bakery,2025-09-05,85
Bakery,2025-09-06,87
Bakery,2025-09-07,84
Bakery,2025-09-08,77
Bakery,2025-09-09,85
Bakery,2025-09-10,76
Bakery,2025-09-11,98
Bakery,2025-09-12,79
Bakery,2025-09-13,84
Bakery,2025-09-14,95
Bakery,2025-09-15,63
Bakery,2025-09-16,85
Bakery,2025-09-17,88
Bakery,2025-09-18,105
Bakery,2025-09-19,74
Bakery,2025-09-20,108
Bakery,2025-09-21,95
Bakery,2025-09-22,56
Bakery,2025-09-23,94
Bakery,2025-09-24,62
Bakery,2025-09-25,65
Bakery,2025-09-26,48
Bakery,2025-09-27,114
Bakery,2025-09-28,69
Bakery,2025-09-29,71
Bakery,2025-09-30,87
Bakery,2025-10-01,82
Bakery,2025-10-02,82
Bakery,2025-10-03,77
Bakery,2025-10-04,77
Bakery,2025-10-05,110
Bakery,2025-10-06,100
Bakery,2025-10-07,81
Bakery,2025-10-08,81
Bakery,2025-10-09,74
Bakery,2025-10-10,103
Bakery,2025-10-11,100
Bakery,2025-10-12,102
Bakery,2025-10-13,115
Bakery,2025-10-14,104
Bakery,2025-10-15,27
Bakery,2025-10-16,73
Bakery,2025-10-17,59
Bakery,2025-10-18,94
Bakery,2025-10-19,110
Bakery,2025-10-20,84
Bakery,2025-10-21,71
Bakery,2025-10-22,68
Bakery,2025-10-23,75
Bakery,2025-10-24,69
Bakery,2025-10-25,109
Bakery,2025-10-26,86
Bakery,2025-10-27,81
Bakery,2025-10-28,103
Bakery,2025-10-29,89
Bakery,2025-10-30,109
Bakery,2025-10-31,84
Bakery,2025-11-01,81
Bakery,2025-11-02,105
Bakery,2025-11-03,94
Bakery,2025-11-04,74
Bakery,2025-11-05,81
Bakery,2025-11-06,82
Bakery,2025-11-07,77
Bakery,2025-11-08,88
Bakery,2025-11-09,115
Bakery,2025-11-10,56
Bakery,2025-11-11,56
Bakery,2025-11-12,72
Bakery,2025-11-13,78
Bakery,2025-11-14,86
Bakery,2025-11-15,133
Bakery,2025-11-16,103
Bakery,2025-11-17,87
Bakery,2025-11-18,109
Bakery,2025-11-19,56
Bakery,2025-11-20,86
Bakery,2025-11-21,65
Bakery,2025-11-22,104
Bakery,2025-11-23,89
Bakery,2025-11-24,99
Bakery,2025-11-25,86
Bakery,2025-11-26,58
Bakery,2025-11-27,47
Bakery,2025-11-28,114
Bakery,2025-11-29,131
Bakery,2025-11-30,93
Bakery,2025-12-01,83
Bakery,2025-12-02,61
Bakery,2025-12-03,78
Bakery,2025-12-04,98
Bakery,2025-12-05,94
Bakery,2025-12-06,103
Bakery,2025-12-07,92
Bakery,2025-12-08,75
Bakery,2025-12-09,80
Bakery,2025-12-10,60
Bakery,2025-12-11,93
Bakery,2025-12-12,89
Bakery,2025-12-13,111
Bakery,2025-12-14,104
Bakery,2025-12-15,90
Bakery,2025-12-16,78
Bakery,2025-12-17,61
Bakery,2025-12-18,105
Bakery,2025-12-19,60
Bakery,2025-12-20,93
Bakery,2025-12-21,89
Bakery,2025-12-22,74
Bakery,2025-12-23,74
Bakery,2025-12-24,117
Bakery,2025-12-25,67
Bakery,2025-12-26,121
Bakery,2025-12-27,139
Bakery,2025-12-28,122
Bakery,2025-12-29,93
Bakery,2025-12-30,46
Bakery,2025-12-31,67
Bakery,2026-01-01,61
Bakery,2026-01-02,92
Bakery,2026-01-03,113
Bakery,2026-01-04,116
Bakery,2026-01-05,72
Bakery,2026-01-06,114
Bakery,2026-01-07,85
Bakery,2026-01-08,89
Bakery,2026-01-09,90
Bakery,2026-01-10,116
Bakery,2026-01-11,115
Bakery,2026-01-12,66
Bakery,2026-01-13,105
Bakery,2026-01-14,64
Bakery,2026-01-15,75
Bakery,2026-01-16,83
Bakery,2026-01-17,96
Bakery,2026-01-18,85
Bakery,2026-01-19,59
Bakery,2026-01-20,105
Bakery,2026-01-21,106
Bakery,2026-01-22,97
Bakery,2026-01-23,67
Bakery,2026-01-24,98
Bakery,2026-01-25,126
Bakery,2026-01-26,111
Bakery,2026-01-27,77
Bakery,2026-01-28,77
Bakery,2026-01-29,90
Bakery,2026-01-30,86
Bakery,2026-01-31,107
Bakery,2026-02-01,102
Bakery,2026-02-02,80
Bakery,2026-02-03,65
Bakery,2026-02-04,68
Bakery,2026-02-05,80
Bakery,2026-02-06,103
Bakery,2026-02-07,114
Bakery,2026-02-08,93
Bakery,2026-02-09,91
Bakery,2026-02-10,77
Bakery,2026-02-11,69
Bakery,2026-02-12,81
Bakery,2026-02-13,68
Bakery,2026-02-14,103
Bakery,2026-02-15,88
Bakery,2026-02-16,87
Bakery,2026-02-17,89
Bakery,2026-02-18,87
Bakery,2026-02-19,66
Bakery,2026-02-20,89
Bakery,2026-02-21,122
Bakery,2026-02-22,104
Bakery,2026-02-23,99
Bakery,2026-02-24,83
Bakery,2026-02-25,56
Bakery,2026-02-26,71
Bakery,2026-02-27,65
Bakery,2026-02-28,116
Bakery,2026-03-01,115
Bakery,2026-03-02,107
Bakery,2026-03-03,98
Bakery,2026-03-04,79
Bakery,2026-03-05,85
Bakery,2026-03-06,74
Bakery,2026-03-07,100
Bakery,2026-03-08,96
Bakery,2026-03-09,99
Bakery,2026-03-10,75
Bakery,2026-03-11,93
Bakery,2026-03-12,61
Bakery,2026-03-13,65
Bakery,2026-03-14,117
Bakery,2026-03-15,132
Bakery,2026-03-16,87
Bakery,2026-03-17,78
Bakery,2026-03-18,81
Bakery,2026-03-19,118
Bakery,2026-03-20,95
Bakery,2026-03-21,109
Bakery,2026-03-22,105
Bakery,2026-03-23,89
Bakery,2026-03-24,93
Bakery,2026-03-25,83
Bakery,2026-03-26,83
Bakery,2026-03-27,98
Bakery,2026-03-28,117
Bakery,2026-03-29,120
Bakery,2026-03-30,82
Bakery,2026-03-31,66
Bakery,2026-04-01,103
Bakery,2026-04-02,116
Bakery,2026-04-03,57
Bakery,2026-04-04,121
Bakery,2026-04-05,99
Bakery,2026-04-06,71
